#a1 a2 eps sig(A)
B0aGa B0tCg 1.5 3.6
B0aGa B0tCc 1.5 3.6
B0aGa B0tCt 1.5 3.6
B0aGa B0tC3 1.5 3.6
B05Ca B0aGu 1.5 3.6
B05Cu B0aGu 1.5 3.6
B05Cg B0aGu 1.5 3.6
B05Cc B0aGu 1.5 3.6
B05Ct B0aGu 1.5 3.6
B05C3 B0aGu 1.5 3.6
B0aCa B0aGu 1.5 3.6
B0aCu B0aGu 1.5 3.6
B0aCg B0aGu 1.5 3.6
B0aCc B0aGu 1.5 3.6
B0aCt B0aGu 1.5 3.6
B0aC3 B0aGu 1.5 3.6
B0aGu B0uCa 1.5 3.6
B0aGu B0uCu 1.5 3.6
B0aGu B0uCg 1.5 3.6
B0aGu B0uCc 1.5 3.6
B0aGu B0uCt 1.5 3.6
B0aGu B0uC3 1.5 3.6
B0aGu B0gCa 1.5 3.6
B0aGu B0gCu 1.5 3.6
B0aGu B0gCg 1.5 3.6
B0aGu B0gCc 1.5 3.6
B0aGu B0gCt 1.5 3.6
B0aGu B0gC3 1.5 3.6
B0aGu B0cCa 1.5 3.6
B0aGu B0cCu 1.5 3.6
B0aGu B0cCg 1.5 3.6
B0aGu B0cCc 1.5 3.6
B0aGu B0cCt 1.5 3.6
B0aGu B0cC3 1.5 3.6
B0aGu B0tCa 1.5 3.6
B0aGu B0tCu 1.5 3.6
B0aGu B0tCg 1.5 3.6
B0aGu B0tCc 1.5 3.6
B0aGu B0tCt 1.5 3.6
B0aGu B0tC3 1.5 3.6
B05Ca B0aGg 1.5 3.6
B05Cu B0aGg 1.5 3.6
B05Cg B0aGg 1.5 3.6
B05Cc B0aGg 1.5 3.6
B05Ct B0aGg 1.5 3.6
B05C3 B0aGg 1.5 3.6
B0aCa B0aGg 1.5 3.6
B0aCu B0aGg 1.5 3.6
B0aCg B0aGg 1.5 3.6
B0aCc B0aGg 1.5 3.6
B0aCt B0aGg 1.5 3.6
B0aC3 B0aGg 1.5 3.6
B0aGg B0uCa 1.5 3.6
B0aGg B0uCu 1.5 3.6
B0aGg B0uCg 1.5 3.6
B0aGg B0uCc 1.5 3.6
B0aGg B0uCt 1.5 3.6
B0aGg B0uC3 1.5 3.6
B0aGg B0gCa 1.5 3.6
B0aGg B0gCu 1.5 3.6
B0aGg B0gCg 1.5 3.6
B0aGg B0gCc 1.5 3.6
B0aGg B0gCt 1.5 3.6
B0aGg B0gC3 1.5 3.6
B0aGg B0cCa 1.5 3.6
B0aGg B0cCu 1.5 3.6
B0aGg B0cCg 1.5 3.6
B0aGg B0cCc 1.5 3.6
B0aGg B0cCt 1.5 3.6
B0aGg B0cC3 1.5 3.6
B0aGg B0tCa 1.5 3.6
B0aGg B0tCu 1.5 3.6
B0aGg B0tCg 1.5 3.6
B0aGg B0tCc 1.5 3.6
B0aGg B0tCt 1.5 3.6
B0aGg B0tC3 1.5 3.6
B05Ca B0aGc 1.5 3.6
B05Cu B0aGc 1.5 3.6
B05Cg B0aGc 1.5 3.6
B05Cc B0aGc 1.5 3.6
B05Ct B0aGc 1.5 3.6
B05C3 B0aGc 1.5 3.6
B0aCa B0aGc 1.5 3.6
B0aCu B0aGc 1.5 3.6
B0aCg B0aGc 1.5 3.6
B0aCc B0aGc 1.5 3.6
B0aCt B0aGc 1.5 3.6
B0aC3 B0aGc 1.5 3.6
B0aGc B0uCa 1.5 3.6
B0aGc B0uCu 1.5 3.6
B0aGc B0uCg 1.5 3.6
B0aGc B0uCc 1.5 3.6
B0aGc B0uCt 1.5 3.6
B0aGc B0uC3 1.5 3.6
B0aGc B0gCa 1.5 3.6
B0aGc B0gCu 1.5 3.6
B0aGc B0gCg 1.5 3.6
B0aGc B0gCc 1.5 3.6
B0aGc B0gCt 1.5 3.6
B0aGc B0gC3 1.5 3.6
B0aGc B0cCa 1.5 3.6
B0aGc B0cCu 1.5 3.6
B0aGc B0cCg 1.5 3.6
B0aGc B0cCc 1.5 3.6
B0aGc B0cCt 1.5 3.6
B0aGc B0cC3 1.5 3.6
B0aGc B0tCa 1.5 3.6
B0aGc B0tCu 1.5 3.6
B0aGc B0tCg 1.5 3.6
B0aGc B0tCc 1.5 3.6
B0aGc B0tCt 1.5 3.6
B0aGc B0tC3 1.5 3.6
B05Ca B0aGt 1.5 3.6
B05Cu B0aGt 1.5 3.6
B05Cg B0aGt 1.5 3.6
B05Cc B0aGt 1.5 3.6
B05Ct B0aGt 1.5 3.6
B05C3 B0aGt 1.5 3.6
B0aCa B0aGt 1.5 3.6
B0aCu B0aGt 1.5 3.6
B0aCg B0aGt 1.5 3.6
B0aCc B0aGt 1.5 3.6
B0aCt B0aGt 1.5 3.6
B0aC3 B0aGt 1.5 3.6
B0aGt B0uCa 1.5 3.6
B0aGt B0uCu 1.5 3.6
B0aGt B0uCg 1.5 3.6
B0aGt B0uCc 1.5 3.6
B0aGt B0uCt 1.5 3.6
B0aGt B0uC3 1.5 3.6
B0aGt B0gCa 1.5 3.6
B0aGt B0gCu 1.5 3.6
B0aGt B0gCg 1.5 3.6
B0aGt B0gCc 1.5 3.6
B0aGt B0gCt 1.5 3.6
B0aGt B0gC3 1.5 3.6
B0aGt B0cCa 1.5 3.6
B0aGt B0cCu 1.5 3.6
B0aGt B0cCg 1.5 3.6
B0aGt B0cCc 1.5 3.6
B0aGt B0cCt 1.5 3.6
B0aGt B0cC3 1.5 3.6
B0aGt B0tCa 1.5 3.6
B0aGt B0tCu 1.5 3.6
B0aGt B0tCg 1.5 3.6
B0aGt B0tCc 1.5 3.6
B0aGt B0tCt 1.5 3.6
B0aGt B0tC3 1.5 3.6
B05Ca B0aG3 1.5 3.6
B05Cu B0aG3 1.5 3.6
B05Cg B0aG3 1.5 3.6
B05Cc B0aG3 1.5 3.6
B05Ct B0aG3 1.5 3.6
B0aCa B0aG3 1.5 3.6
B0aCu B0aG3 1.5 3.6
B0aCg B0aG3 1.5 3.6
B0aCc B0aG3 1.5 3.6
B0aCt B0aG3 1.5 3.6
B0aG3 B0uCa 1.5 3.6
B0aG3 B0uCu 1.5 3.6
B0aG3 B0uCg 1.5 3.6
B0aG3 B0uCc 1.5 3.6
B0aG3 B0uCt 1.5 3.6
B0aG3 B0gCa 1.5 3.6
B0aG3 B0gCu 1.5 3.6
B0aG3 B0gCg 1.5 3.6
B0aG3 B0gCc 1.5 3.6
B0aG3 B0gCt 1.5 3.6
B0aG3 B0cCa 1.5 3.6
B0aG3 B0cCu 1.5 3.6
B0aG3 B0cCg 1.5 3.6
B0aG3 B0cCc 1.5 3.6
B0aG3 B0cCt 1.5 3.6
B0aG3 B0tCa 1.5 3.6
B0aG3 B0tCu 1.5 3.6
B0aG3 B0tCg 1.5 3.6
B0aG3 B0tCc 1.5 3.6
B0aG3 B0tCt 1.5 3.6
B05Ca B0uGa 1.5 3.6
B05Cu B0uGa 1.5 3.6
B05Cg B0uGa 1.5 3.6
B05Cc B0uGa 1.5 3.6
B05Ct B0uGa 1.5 3.6
B05C3 B0uGa 1.5 3.6
B0aCa B0uGa 1.5 3.6
B0aCu B0uGa 1.5 3.6
B0aCg B0uGa 1.5 3.6
B0aCc B0uGa 1.5 3.6
B0aCt B0uGa 1.5 3.6
B0aC3 B0uGa 1.5 3.6
B0uCa B0uGa 1.5 3.6
B0uCu B0uGa 1.5 3.6
B0uCg B0uGa 1.5 3.6
B0uCc B0uGa 1.5 3.6
B0uCt B0uGa 1.5 3.6
B0uC3 B0uGa 1.5 3.6
B0gCa B0uGa 1.5 3.6
B0gCu B0uGa 1.5 3.6
B0gCg B0uGa 1.5 3.6
B0gCc B0uGa 1.5 3.6
B0gCt B0uGa 1.5 3.6
B0gC3 B0uGa 1.5 3.6
B0cCa B0uGa 1.5 3.6
B0cCu B0uGa 1.5 3.6
B0cCg B0uGa 1.5 3.6
B0cCc B0uGa 1.5 3.6
B0cCt B0uGa 1.5 3.6
B0cC3 B0uGa 1.5 3.6
B0tCa B0uGa 1.5 3.6
B0tCu B0uGa 1.5 3.6
B0tCg B0uGa 1.5 3.6
B0tCc B0uGa 1.5 3.6
B0tCt B0uGa 1.5 3.6
B0tC3 B0uGa 1.5 3.6
B05Ca B0uGu 1.5 3.6
B05Cu B0uGu 1.5 3.6
B05Cg B0uGu 1.5 3.6
B05Cc B0uGu 1.5 3.6
B05Ct B0uGu 1.5 3.6
B05C3 B0uGu 1.5 3.6
B0aCa B0uGu 1.5 3.6
B0aCu B0uGu 1.5 3.6
B0aCg B0uGu 1.5 3.6
B0aCc B0uGu 1.5 3.6
B0aCt B0uGu 1.5 3.6
B0aC3 B0uGu 1.5 3.6
B0uCa B0uGu 1.5 3.6
B0uCu B0uGu 1.5 3.6
B0uCg B0uGu 1.5 3.6
B0uCc B0uGu 1.5 3.6
B0uCt B0uGu 1.5 3.6
B0uC3 B0uGu 1.5 3.6
B0gCa B0uGu 1.5 3.6
B0gCu B0uGu 1.5 3.6
B0gCg B0uGu 1.5 3.6
B0gCc B0uGu 1.5 3.6
B0gCt B0uGu 1.5 3.6
B0gC3 B0uGu 1.5 3.6
B0cCa B0uGu 1.5 3.6
B0cCu B0uGu 1.5 3.6
B0cCg B0uGu 1.5 3.6
B0cCc B0uGu 1.5 3.6
B0cCt B0uGu 1.5 3.6
B0cC3 B0uGu 1.5 3.6
B0tCa B0uGu 1.5 3.6
B0tCu B0uGu 1.5 3.6
B0tCg B0uGu 1.5 3.6
B0tCc B0uGu 1.5 3.6
B0tCt B0uGu 1.5 3.6
B0tC3 B0uGu 1.5 3.6
B05Ca B0uGg 1.5 3.6
B05Cu B0uGg 1.5 3.6
B05Cg B0uGg 1.5 3.6
B05Cc B0uGg 1.5 3.6
B05Ct B0uGg 1.5 3.6
B05C3 B0uGg 1.5 3.6
B0aCa B0uGg 1.5 3.6
B0aCu B0uGg 1.5 3.6
B0aCg B0uGg 1.5 3.6
B0aCc B0uGg 1.5 3.6
B0aCt B0uGg 1.5 3.6
B0aC3 B0uGg 1.5 3.6
B0uCa B0uGg 1.5 3.6
B0uCu B0uGg 1.5 3.6
B0uCg B0uGg 1.5 3.6
B0uCc B0uGg 1.5 3.6
B0uCt B0uGg 1.5 3.6
B0uC3 B0uGg 1.5 3.6
B0gCa B0uGg 1.5 3.6
B0gCu B0uGg 1.5 3.6
B0gCg B0uGg 1.5 3.6
B0gCc B0uGg 1.5 3.6
B0gCt B0uGg 1.5 3.6
B0gC3 B0uGg 1.5 3.6
B0cCa B0uGg 1.5 3.6
B0cCu B0uGg 1.5 3.6
B0cCg B0uGg 1.5 3.6
B0cCc B0uGg 1.5 3.6
B0cCt B0uGg 1.5 3.6
B0cC3 B0uGg 1.5 3.6
B0tCa B0uGg 1.5 3.6
B0tCu B0uGg 1.5 3.6
B0tCg B0uGg 1.5 3.6
B0tCc B0uGg 1.5 3.6
B0tCt B0uGg 1.5 3.6
B0tC3 B0uGg 1.5 3.6
B05Ca B0uGc 1.5 3.6
B05Cu B0uGc 1.5 3.6
B05Cg B0uGc 1.5 3.6
B05Cc B0uGc 1.5 3.6
B05Ct B0uGc 1.5 3.6
B05C3 B0uGc 1.5 3.6
B0aCa B0uGc 1.5 3.6
B0aCu B0uGc 1.5 3.6
B0aCg B0uGc 1.5 3.6
B0aCc B0uGc 1.5 3.6
B0aCt B0uGc 1.5 3.6
B0aC3 B0uGc 1.5 3.6
B0uCa B0uGc 1.5 3.6
B0uCu B0uGc 1.5 3.6
B0uCg B0uGc 1.5 3.6
B0uCc B0uGc 1.5 3.6
B0uCt B0uGc 1.5 3.6
B0uC3 B0uGc 1.5 3.6
B0gCa B0uGc 1.5 3.6
B0gCu B0uGc 1.5 3.6
B0gCg B0uGc 1.5 3.6
B0gCc B0uGc 1.5 3.6
B0gCt B0uGc 1.5 3.6
B0gC3 B0uGc 1.5 3.6
B0cCa B0uGc 1.5 3.6
B0cCu B0uGc 1.5 3.6
B0cCg B0uGc 1.5 3.6
B0cCc B0uGc 1.5 3.6
B0cCt B0uGc 1.5 3.6
B0cC3 B0uGc 1.5 3.6
B0tCa B0uGc 1.5 3.6
B0tCu B0uGc 1.5 3.6
B0tCg B0uGc 1.5 3.6
B0tCc B0uGc 1.5 3.6
B0tCt B0uGc 1.5 3.6
B0tC3 B0uGc 1.5 3.6
B05Ca B0uGt 1.5 3.6
B05Cu B0uGt 1.5 3.6
B05Cg B0uGt 1.5 3.6
B05Cc B0uGt 1.5 3.6
B05Ct B0uGt 1.5 3.6
B05C3 B0uGt 1.5 3.6
B0aCa B0uGt 1.5 3.6
B0aCu B0uGt 1.5 3.6
B0aCg B0uGt 1.5 3.6
B0aCc B0uGt 1.5 3.6
B0aCt B0uGt 1.5 3.6
B0aC3 B0uGt 1.5 3.6
B0uCa B0uGt 1.5 3.6
B0uCu B0uGt 1.5 3.6
B0uCg B0uGt 1.5 3.6
B0uCc B0uGt 1.5 3.6
B0uCt B0uGt 1.5 3.6
B0uC3 B0uGt 1.5 3.6
B0gCa B0uGt 1.5 3.6
B0gCu B0uGt 1.5 3.6
B0gCg B0uGt 1.5 3.6
B0gCc B0uGt 1.5 3.6
B0gCt B0uGt 1.5 3.6
B0gC3 B0uGt 1.5 3.6
B0cCa B0uGt 1.5 3.6
B0cCu B0uGt 1.5 3.6
B0cCg B0uGt 1.5 3.6
B0cCc B0uGt 1.5 3.6
B0cCt B0uGt 1.5 3.6
B0cC3 B0uGt 1.5 3.6
B0tCa B0uGt 1.5 3.6
B0tCu B0uGt 1.5 3.6
B0tCg B0uGt 1.5 3.6
B0tCc B0uGt 1.5 3.6
B0tCt B0uGt 1.5 3.6
B0tC3 B0uGt 1.5 3.6
B05Ca B0uG3 1.5 3.6
B05Cu B0uG3 1.5 3.6
B05Cg B0uG3 1.5 3.6
B05Cc B0uG3 1.5 3.6
B05Ct B0uG3 1.5 3.6
B0aCa B0uG3 1.5 3.6
B0aCu B0uG3 1.5 3.6
B0aCg B0uG3 1.5 3.6
B0aCc B0uG3 1.5 3.6
B0aCt B0uG3 1.5 3.6
B0uCa B0uG3 1.5 3.6
B0uCu B0uG3 1.5 3.6
B0uCg B0uG3 1.5 3.6
B0uCc B0uG3 1.5 3.6
B0uCt B0uG3 1.5 3.6
B0gCa B0uG3 1.5 3.6
B0gCu B0uG3 1.5 3.6
B0gCg B0uG3 1.5 3.6
B0gCc B0uG3 1.5 3.6
B0gCt B0uG3 1.5 3.6
B0cCa B0uG3 1.5 3.6
B0cCu B0uG3 1.5 3.6
B0cCg B0uG3 1.5 3.6
B0cCc B0uG3 1.5 3.6
B0cCt B0uG3 1.5 3.6
B0tCa B0uG3 1.5 3.6
B0tCu B0uG3 1.5 3.6
B0tCg B0uG3 1.5 3.6
B0tCc B0uG3 1.5 3.6
B0tCt B0uG3 1.5 3.6
B05Ca B0gGa 1.5 3.6
B05Cu B0gGa 1.5 3.6
B05Cg B0gGa 1.5 3.6
B05Cc B0gGa 1.5 3.6
B05Ct B0gGa 1.5 3.6
B05C3 B0gGa 1.5 3.6
B0aCa B0gGa 1.5 3.6
B0aCu B0gGa 1.5 3.6
B0aCg B0gGa 1.5 3.6
B0aCc B0gGa 1.5 3.6
B0aCt B0gGa 1.5 3.6
B0aC3 B0gGa 1.5 3.6
B0gGa B0uCa 1.5 3.6
B0gGa B0uCu 1.5 3.6
B0gGa B0uCg 1.5 3.6
B0gGa B0uCc 1.5 3.6
B0gGa B0uCt 1.5 3.6
B0gGa B0uC3 1.5 3.6
B0gCa B0gGa 1.5 3.6
B0gCu B0gGa 1.5 3.6
B0gCg B0gGa 1.5 3.6
B0gCc B0gGa 1.5 3.6
B0gCt B0gGa 1.5 3.6
B0gC3 B0gGa 1.5 3.6
B0cCa B0gGa 1.5 3.6
B0cCu B0gGa 1.5 3.6
B0cCg B0gGa 1.5 3.6
B0cCc B0gGa 1.5 3.6
B0cCt B0gGa 1.5 3.6
B0cC3 B0gGa 1.5 3.6
B0gGa B0tCa 1.5 3.6
B0gGa B0tCu 1.5 3.6
B0gGa B0tCg 1.5 3.6
B0gGa B0tCc 1.5 3.6
B0gGa B0tCt 1.5 3.6
B0gGa B0tC3 1.5 3.6
B05Ca B0gGu 1.5 3.6
B05Cu B0gGu 1.5 3.6
B05Cg B0gGu 1.5 3.6
B05Cc B0gGu 1.5 3.6
B05Ct B0gGu 1.5 3.6
B05C3 B0gGu 1.5 3.6
B0aCa B0gGu 1.5 3.6
B0aCu B0gGu 1.5 3.6
B0aCg B0gGu 1.5 3.6
B0aCc B0gGu 1.5 3.6
B0aCt B0gGu 1.5 3.6
B0aC3 B0gGu 1.5 3.6
B0gGu B0uCa 1.5 3.6
B0gGu B0uCu 1.5 3.6
B0gGu B0uCg 1.5 3.6
B0gGu B0uCc 1.5 3.6
B0gGu B0uCt 1.5 3.6
B0gGu B0uC3 1.5 3.6
B0gCa B0gGu 1.5 3.6
B0gCu B0gGu 1.5 3.6
B0gCg B0gGu 1.5 3.6
B0gCc B0gGu 1.5 3.6
B0gCt B0gGu 1.5 3.6
B0gC3 B0gGu 1.5 3.6
B0cCa B0gGu 1.5 3.6
B0cCu B0gGu 1.5 3.6
B0cCg B0gGu 1.5 3.6
B0cCc B0gGu 1.5 3.6
B0cCt B0gGu 1.5 3.6
B0cC3 B0gGu 1.5 3.6
B0gGu B0tCa 1.5 3.6
B0gGu B0tCu 1.5 3.6
B0gGu B0tCg 1.5 3.6
B0gGu B0tCc 1.5 3.6
B0gGu B0tCt 1.5 3.6
B0gGu B0tC3 1.5 3.6
B05Ca B0gGg 1.5 3.6
B05Cu B0gGg 1.5 3.6
B05Cg B0gGg 1.5 3.6
B05Cc B0gGg 1.5 3.6
B05Ct B0gGg 1.5 3.6
B05C3 B0gGg 1.5 3.6
B0aCa B0gGg 1.5 3.6
B0aCu B0gGg 1.5 3.6
B0aCg B0gGg 1.5 3.6
B0aCc B0gGg 1.5 3.6
B0aCt B0gGg 1.5 3.6
B0aC3 B0gGg 1.5 3.6
B0gGg B0uCa 1.5 3.6
B0gGg B0uCu 1.5 3.6
B0gGg B0uCg 1.5 3.6
B0gGg B0uCc 1.5 3.6
B0gGg B0uCt 1.5 3.6
B0gGg B0uC3 1.5 3.6
B0gCa B0gGg 1.5 3.6
B0gCu B0gGg 1.5 3.6
B0gCg B0gGg 1.5 3.6
B0gCc B0gGg 1.5 3.6
B0gCt B0gGg 1.5 3.6
B0gC3 B0gGg 1.5 3.6
B0cCa B0gGg 1.5 3.6
B0cCu B0gGg 1.5 3.6
B0cCg B0gGg 1.5 3.6
B0cCc B0gGg 1.5 3.6
B0cCt B0gGg 1.5 3.6
B0cC3 B0gGg 1.5 3.6
B0gGg B0tCa 1.5 3.6
B0gGg B0tCu 1.5 3.6
B0gGg B0tCg 1.5 3.6
B0gGg B0tCc 1.5 3.6
B0gGg B0tCt 1.5 3.6
B0gGg B0tC3 1.5 3.6
B05Ca B0gGc 1.5 3.6
B05Cu B0gGc 1.5 3.6
B05Cg B0gGc 1.5 3.6
B05Cc B0gGc 1.5 3.6
B05Ct B0gGc 1.5 3.6
B05C3 B0gGc 1.5 3.6
B0aCa B0gGc 1.5 3.6
B0aCu B0gGc 1.5 3.6
B0aCg B0gGc 1.5 3.6
B0aCc B0gGc 1.5 3.6
B0aCt B0gGc 1.5 3.6
B0aC3 B0gGc 1.5 3.6
B0gGc B0uCa 1.5 3.6
B0gGc B0uCu 1.5 3.6
B0gGc B0uCg 1.5 3.6
B0gGc B0uCc 1.5 3.6
B0gGc B0uCt 1.5 3.6
B0gGc B0uC3 1.5 3.6
B0gCa B0gGc 1.5 3.6
B0gCu B0gGc 1.5 3.6
B0gCg B0gGc 1.5 3.6
B0gCc B0gGc 1.5 3.6
B0gCt B0gGc 1.5 3.6
B0gC3 B0gGc 1.5 3.6
B0cCa B0gGc 1.5 3.6
B0cCu B0gGc 1.5 3.6
B0cCg B0gGc 1.5 3.6
B0cCc B0gGc 1.5 3.6
B0cCt B0gGc 1.5 3.6
B0cC3 B0gGc 1.5 3.6
B0gGc B0tCa 1.5 3.6
B0gGc B0tCu 1.5 3.6
B0gGc B0tCg 1.5 3.6
B0gGc B0tCc 1.5 3.6
B0gGc B0tCt 1.5 3.6
B0gGc B0tC3 1.5 3.6
B05Ca B0gGt 1.5 3.6
B05Cu B0gGt 1.5 3.6
B05Cg B0gGt 1.5 3.6
B05Cc B0gGt 1.5 3.6
B05Ct B0gGt 1.5 3.6
B05C3 B0gGt 1.5 3.6
B0aCa B0gGt 1.5 3.6
B0aCu B0gGt 1.5 3.6
B0aCg B0gGt 1.5 3.6
B0aCc B0gGt 1.5 3.6
B0aCt B0gGt 1.5 3.6
B0aC3 B0gGt 1.5 3.6
B0gGt B0uCa 1.5 3.6
B0gGt B0uCu 1.5 3.6
B0gGt B0uCg 1.5 3.6
B0gGt B0uCc 1.5 3.6
B0gGt B0uCt 1.5 3.6
B0gGt B0uC3 1.5 3.6
B0gCa B0gGt 1.5 3.6
B0gCu B0gGt 1.5 3.6
B0gCg B0gGt 1.5 3.6
B0gCc B0gGt 1.5 3.6
B0gCt B0gGt 1.5 3.6
B0gC3 B0gGt 1.5 3.6
B0cCa B0gGt 1.5 3.6
B0cCu B0gGt 1.5 3.6
B0cCg B0gGt 1.5 3.6
B0cCc B0gGt 1.5 3.6
B0cCt B0gGt 1.5 3.6
B0cC3 B0gGt 1.5 3.6
B0gGt B0tCa 1.5 3.6
B0gGt B0tCu 1.5 3.6
B0gGt B0tCg 1.5 3.6
B0gGt B0tCc 1.5 3.6
B0gGt B0tCt 1.5 3.6
B0gGt B0tC3 1.5 3.6
B05Ca B0gG3 1.5 3.6
B05Cu B0gG3 1.5 3.6
B05Cg B0gG3 1.5 3.6
B05Cc B0gG3 1.5 3.6
B05Ct B0gG3 1.5 3.6
B0aCa B0gG3 1.5 3.6
B0aCu B0gG3 1.5 3.6
B0aCg B0gG3 1.5 3.6
B0aCc B0gG3 1.5 3.6
B0aCt B0gG3 1.5 3.6
B0gG3 B0uCa 1.5 3.6
B0gG3 B0uCu 1.5 3.6
B0gG3 B0uCg 1.5 3.6
B0gG3 B0uCc 1.5 3.6
B0gG3 B0uCt 1.5 3.6
B0gCa B0gG3 1.5 3.6
B0gCu B0gG3 1.5 3.6
B0gCg B0gG3 1.5 3.6
B0gCc B0gG3 1.5 3.6
B0gCt B0gG3 1.5 3.6
B0cCa B0gG3 1.5 3.6
B0cCu B0gG3 1.5 3.6
B0cCg B0gG3 1.5 3.6
B0cCc B0gG3 1.5 3.6
B0cCt B0gG3 1.5 3.6
B0gG3 B0tCa 1.5 3.6
B0gG3 B0tCu 1.5 3.6
B0gG3 B0tCg 1.5 3.6
B0gG3 B0tCc 1.5 3.6
B0gG3 B0tCt 1.5 3.6
B05Ca B0cGa 1.5 3.6
B05Cu B0cGa 1.5 3.6
B05Cg B0cGa 1.5 3.6
B05Cc B0cGa 1.5 3.6
B05Ct B0cGa 1.5 3.6
B05C3 B0cGa 1.5 3.6
B0aCa B0cGa 1.5 3.6
B0aCu B0cGa 1.5 3.6
B0aCg B0cGa 1.5 3.6
B0aCc B0cGa 1.5 3.6
B0aCt B0cGa 1.5 3.6
B0aC3 B0cGa 1.5 3.6
B0cGa B0uCa 1.5 3.6
B0cGa B0uCu 1.5 3.6
B0cGa B0uCg 1.5 3.6
B0cGa B0uCc 1.5 3.6
B0cGa B0uCt 1.5 3.6
B0cGa B0uC3 1.5 3.6
B0cGa B0gCa 1.5 3.6
B0cGa B0gCu 1.5 3.6
B0cGa B0gCg 1.5 3.6
B0cGa B0gCc 1.5 3.6
B0cGa B0gCt 1.5 3.6
B0cGa B0gC3 1.5 3.6
B0cCa B0cGa 1.5 3.6
B0cCu B0cGa 1.5 3.6
B0cCg B0cGa 1.5 3.6
B0cCc B0cGa 1.5 3.6
B0cCt B0cGa 1.5 3.6
B0cC3 B0cGa 1.5 3.6
B0cGa B0tCa 1.5 3.6
B0cGa B0tCu 1.5 3.6
B0cGa B0tCg 1.5 3.6
B0cGa B0tCc 1.5 3.6
B0cGa B0tCt 1.5 3.6
B0cGa B0tC3 1.5 3.6
B05Ca B0cGu 1.5 3.6
B05Cu B0cGu 1.5 3.6
B05Cg B0cGu 1.5 3.6
B05Cc B0cGu 1.5 3.6
B05Ct B0cGu 1.5 3.6
B05C3 B0cGu 1.5 3.6
B0aCa B0cGu 1.5 3.6
B0aCu B0cGu 1.5 3.6
B0aCg B0cGu 1.5 3.6
B0aCc B0cGu 1.5 3.6
B0aCt B0cGu 1.5 3.6
B0aC3 B0cGu 1.5 3.6
B0cGu B0uCa 1.5 3.6
B0cGu B0uCu 1.5 3.6
B0cGu B0uCg 1.5 3.6
B0cGu B0uCc 1.5 3.6
B0cGu B0uCt 1.5 3.6
B0cGu B0uC3 1.5 3.6
B0cGu B0gCa 1.5 3.6
B0cGu B0gCu 1.5 3.6
B0cGu B0gCg 1.5 3.6
B0cGu B0gCc 1.5 3.6
B0cGu B0gCt 1.5 3.6
B0cGu B0gC3 1.5 3.6
B0cCa B0cGu 1.5 3.6
B0cCu B0cGu 1.5 3.6
B0cCg B0cGu 1.5 3.6
B0cCc B0cGu 1.5 3.6
B0cCt B0cGu 1.5 3.6
B0cC3 B0cGu 1.5 3.6
B0cGu B0tCa 1.5 3.6
B0cGu B0tCu 1.5 3.6
B0cGu B0tCg 1.5 3.6
B0cGu B0tCc 1.5 3.6
B0cGu B0tCt 1.5 3.6
B0cGu B0tC3 1.5 3.6
B05Ca B0cGg 1.5 3.6
B05Cu B0cGg 1.5 3.6
B05Cg B0cGg 1.5 3.6
B05Cc B0cGg 1.5 3.6
B05Ct B0cGg 1.5 3.6
B05C3 B0cGg 1.5 3.6
B0aCa B0cGg 1.5 3.6
B0aCu B0cGg 1.5 3.6
B0aCg B0cGg 1.5 3.6
B0aCc B0cGg 1.5 3.6
B0aCt B0cGg 1.5 3.6
B0aC3 B0cGg 1.5 3.6
B0cGg B0uCa 1.5 3.6
B0cGg B0uCu 1.5 3.6
B0cGg B0uCg 1.5 3.6
B0cGg B0uCc 1.5 3.6
B0cGg B0uCt 1.5 3.6
B0cGg B0uC3 1.5 3.6
B0cGg B0gCa 1.5 3.6
B0cGg B0gCu 1.5 3.6
B0cGg B0gCg 1.5 3.6
B0cGg B0gCc 1.5 3.6
B0cGg B0gCt 1.5 3.6
B0cGg B0gC3 1.5 3.6
B0cCa B0cGg 1.5 3.6
B0cCu B0cGg 1.5 3.6
B0cCg B0cGg 1.5 3.6
B0cCc B0cGg 1.5 3.6
B0cCt B0cGg 1.5 3.6
B0cC3 B0cGg 1.5 3.6
B0cGg B0tCa 1.5 3.6
B0cGg B0tCu 1.5 3.6
B0cGg B0tCg 1.5 3.6
B0cGg B0tCc 1.5 3.6
B0cGg B0tCt 1.5 3.6
B0cGg B0tC3 1.5 3.6
B05Ca B0cGc 1.5 3.6
B05Cu B0cGc 1.5 3.6
B05Cg B0cGc 1.5 3.6
B05Cc B0cGc 1.5 3.6
B05Ct B0cGc 1.5 3.6
B05C3 B0cGc 1.5 3.6
B0aCa B0cGc 1.5 3.6
B0aCu B0cGc 1.5 3.6
B0aCg B0cGc 1.5 3.6
B0aCc B0cGc 1.5 3.6
B0aCt B0cGc 1.5 3.6
B0aC3 B0cGc 1.5 3.6
B0cGc B0uCa 1.5 3.6
B0cGc B0uCu 1.5 3.6
B0cGc B0uCg 1.5 3.6
B0cGc B0uCc 1.5 3.6
B0cGc B0uCt 1.5 3.6
B0cGc B0uC3 1.5 3.6
B0cGc B0gCa 1.5 3.6
B0cGc B0gCu 1.5 3.6
B0cGc B0gCg 1.5 3.6
B0cGc B0gCc 1.5 3.6
B0cGc B0gCt 1.5 3.6
B0cGc B0gC3 1.5 3.6
B0cCa B0cGc 1.5 3.6
